mui,mm1,mm2,met1,met2,nmi_m1_m2
20,ML,WT,4,5,0.8844885235366443
20,ML,WT,4,5,0.8618676924753174
20,ML,WT,4,5,0.8618676924753174
20,ML,WT,4,5,0.8618676924753174
20,ML,WT,4,5,0.8618676924753174
20,ML,WT,4,5,0.8618676924753174
20,ML,WT,4,5,0.8766839310070093
20,ML,WT,4,5,0.8766839310070093
20,ML,WT,4,5,0.8766839310070093
20,ML,WT,4,5,0.8766839310070093
20,ML,WT,4,5,0.8837895624312299
20,ML,WT,4,5,0.8837895624312299
20,ML,WT,4,5,0.8837895624312299
20,ML,WT,4,5,0.8883428522058335
20,ML,WT,4,5,0.8883428522058335
20,ML,WT,4,5,0.8897060586785565
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,IM,1,2,0.7148960589744695
25,FG,LP,1,3,0.6949602819810806
25,FG,LP,1,3,0.6848294834802595
25,FG,LP,1,3,0.6826505168660681
25,FG,LP,1,3,0.6877044253981605
25,FG,LP,1,3,0.6984157485127213
25,FG,LP,1,3,0.6631746145430095
25,FG,LP,1,3,0.6986085466461794
25,FG,LP,1,3,0.6786204978721881
25,FG,LP,1,3,0.6987027272325729
25,FG,LP,1,3,0.6848294834802595
25,FG,LP,1,3,0.6826505168660681
25,FG,LP,1,3,0.6877044253981605
25,FG,LP,1,3,0.6984157485127213
25,FG,LP,1,3,0.6631746145430095
25,FG,LP,1,3,0.6986085466461794
25,FG,LP,1,3,0.6786204978721881
25,FG,LP,1,3,0.6987027272325729
25,FG,LP,1,3,0.6826505168660681
25,FG,LP,1,3,0.6877044253981605
25,FG,LP,1,3,0.6984157485127213
25,FG,LP,1,3,0.6631746145430095
25,FG,LP,1,3,0.6986085466461794
25,FG,LP,1,3,0.6786204978721881
25,FG,LP,1,3,0.6987027272325729
25,FG,LP,1,3,0.6877044253981605
25,FG,LP,1,3,0.6984157485127213
25,FG,LP,1,3,0.6631746145430095
25,FG,LP,1,3,0.6986085466461794
25,FG,LP,1,3,0.6786204978721881
25,FG,LP,1,3,0.6987027272325729
25,FG,LP,1,3,0.6984157485127213
25,FG,LP,1,3,0.6631746145430095
25,FG,LP,1,3,0.6986085466461794
25,FG,LP,1,3,0.6786204978721881
25,FG,LP,1,3,0.6987027272325729
25,FG,LP,1,3,0.6631746145430095
25,FG,LP,1,3,0.6986085466461794
25,FG,LP,1,3,0.6786204978721881
25,FG,LP,1,3,0.6987027272325729
25,FG,LP,1,3,0.6986085466461794
25,FG,LP,1,3,0.6786204978721881
25,FG,LP,1,3,0.6987027272325729
25,FG,LP,1,3,0.6786204978721881
25,FG,LP,1,3,0.6987027272325729
25,FG,LP,1,3,0.6987027272325729
25,FG,ML,1,4,0.700769180543764
25,FG,ML,1,4,0.7032147423526939
25,FG,ML,1,4,0.6928585818829386
25,FG,ML,1,4,0.7133027604375491
25,FG,ML,1,4,0.7111899637195536
25,FG,ML,1,4,0.7005630457198692
25,FG,ML,1,4,0.717324099045466
25,FG,ML,1,4,0.7172329745403462
25,FG,ML,1,4,0.6958543366947882
25,FG,ML,1,4,0.7032147423526939
25,FG,ML,1,4,0.6928585818829386
25,FG,ML,1,4,0.7133027604375491
25,FG,ML,1,4,0.7111899637195536
25,FG,ML,1,4,0.7005630457198692
25,FG,ML,1,4,0.717324099045466
25,FG,ML,1,4,0.7172329745403462
25,FG,ML,1,4,0.6958543366947882
25,FG,ML,1,4,0.6928585818829386
25,FG,ML,1,4,0.7133027604375491
25,FG,ML,1,4,0.7111899637195536
25,FG,ML,1,4,0.7005630457198692
25,FG,ML,1,4,0.717324099045466
25,FG,ML,1,4,0.7172329745403462
25,FG,ML,1,4,0.6958543366947882
25,FG,ML,1,4,0.7133027604375491
25,FG,ML,1,4,0.7111899637195536
25,FG,ML,1,4,0.7005630457198692
25,FG,ML,1,4,0.717324099045466
25,FG,ML,1,4,0.7172329745403462
25,FG,ML,1,4,0.6958543366947882
25,FG,ML,1,4,0.7111899637195536
25,FG,ML,1,4,0.7005630457198692
25,FG,ML,1,4,0.717324099045466
25,FG,ML,1,4,0.7172329745403462
25,FG,ML,1,4,0.6958543366947882
25,FG,ML,1,4,0.7005630457198692
25,FG,ML,1,4,0.717324099045466
25,FG,ML,1,4,0.7172329745403462
25,FG,ML,1,4,0.6958543366947882
25,FG,ML,1,4,0.717324099045466
25,FG,ML,1,4,0.7172329745403462
25,FG,ML,1,4,0.6958543366947882
25,FG,ML,1,4,0.7172329745403462
25,FG,ML,1,4,0.6958543366947882
25,FG,ML,1,4,0.6958543366947882
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,FG,WT,1,5,0.698792775167117
25,IM,LP,2,3,0.889175332606509
25,IM,LP,2,3,0.9042055365384851
25,IM,LP,2,3,0.9004130664525909
25,IM,LP,2,3,0.8995742506526059
25,IM,LP,2,3,0.8967533999214903
25,IM,LP,2,3,0.8195359713288265
25,IM,LP,2,3,0.915501184072093
25,IM,LP,2,3,0.8731203166649596
25,IM,LP,2,3,0.8961782894618455
25,IM,LP,2,3,0.9042055365384851
25,IM,LP,2,3,0.9004130664525909
25,IM,LP,2,3,0.8995742506526059
25,IM,LP,2,3,0.8967533999214903
25,IM,LP,2,3,0.8195359713288265
25,IM,LP,2,3,0.915501184072093
25,IM,LP,2,3,0.8731203166649596
25,IM,LP,2,3,0.8961782894618455
25,IM,LP,2,3,0.9004130664525909
25,IM,LP,2,3,0.8995742506526059
25,IM,LP,2,3,0.8967533999214903
25,IM,LP,2,3,0.8195359713288265
25,IM,LP,2,3,0.915501184072093
25,IM,LP,2,3,0.8731203166649596
25,IM,LP,2,3,0.8961782894618455
25,IM,LP,2,3,0.8995742506526059
25,IM,LP,2,3,0.8967533999214903
25,IM,LP,2,3,0.8195359713288265
25,IM,LP,2,3,0.915501184072093
25,IM,LP,2,3,0.8731203166649596
25,IM,LP,2,3,0.8961782894618455
25,IM,LP,2,3,0.8967533999214903
25,IM,LP,2,3,0.8195359713288265
25,IM,LP,2,3,0.915501184072093
25,IM,LP,2,3,0.8731203166649596
25,IM,LP,2,3,0.8961782894618455
25,IM,LP,2,3,0.8195359713288265
25,IM,LP,2,3,0.915501184072093
25,IM,LP,2,3,0.8731203166649596
25,IM,LP,2,3,0.8961782894618455
25,IM,LP,2,3,0.915501184072093
25,IM,LP,2,3,0.8731203166649596
25,IM,LP,2,3,0.8961782894618455
25,IM,LP,2,3,0.8731203166649596
25,IM,LP,2,3,0.8961782894618455
25,IM,LP,2,3,0.8961782894618455
25,IM,ML,2,4,0.8264570126297738
25,IM,ML,2,4,0.8307350196268152
25,IM,ML,2,4,0.8198365643651355
25,IM,ML,2,4,0.8422272429704051
25,IM,ML,2,4,0.8429701302122345
25,IM,ML,2,4,0.8232145641714602
25,IM,ML,2,4,0.8476646216461238
25,IM,ML,2,4,0.8308740243729346
25,IM,ML,2,4,0.8279411638904123
25,IM,ML,2,4,0.8307350196268152
25,IM,ML,2,4,0.8198365643651355
25,IM,ML,2,4,0.8422272429704051
25,IM,ML,2,4,0.8429701302122345
25,IM,ML,2,4,0.8232145641714602
25,IM,ML,2,4,0.8476646216461238
25,IM,ML,2,4,0.8308740243729346
25,IM,ML,2,4,0.8279411638904123
25,IM,ML,2,4,0.8198365643651355
25,IM,ML,2,4,0.8422272429704051
25,IM,ML,2,4,0.8429701302122345
25,IM,ML,2,4,0.8232145641714602
25,IM,ML,2,4,0.8476646216461238
25,IM,ML,2,4,0.8308740243729346
25,IM,ML,2,4,0.8279411638904123
25,IM,ML,2,4,0.8422272429704051
25,IM,ML,2,4,0.8429701302122345
25,IM,ML,2,4,0.8232145641714602
25,IM,ML,2,4,0.8476646216461238
25,IM,ML,2,4,0.8308740243729346
25,IM,ML,2,4,0.8279411638904123
25,IM,ML,2,4,0.8429701302122345
25,IM,ML,2,4,0.8232145641714602
25,IM,ML,2,4,0.8476646216461238
25,IM,ML,2,4,0.8308740243729346
25,IM,ML,2,4,0.8279411638904123
25,IM,ML,2,4,0.8232145641714602
25,IM,ML,2,4,0.8476646216461238
25,IM,ML,2,4,0.8308740243729346
25,IM,ML,2,4,0.8279411638904123
25,IM,ML,2,4,0.8476646216461238
25,IM,ML,2,4,0.8308740243729346
25,IM,ML,2,4,0.8279411638904123
25,IM,ML,2,4,0.8308740243729346
25,IM,ML,2,4,0.8279411638904123
25,IM,ML,2,4,0.8279411638904123
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,IM,WT,2,5,0.9327740346025443
25,LP,ML,3,4,0.7862016586829434
25,LP,ML,3,4,0.783463254843162
25,LP,ML,3,4,0.7802227007196505
25,LP,ML,3,4,0.7954525211905694
25,LP,ML,3,4,0.8104919616899326
25,LP,ML,3,4,0.7824496593189126
25,LP,ML,3,4,0.8114319066061652
25,LP,ML,3,4,0.7913064033927654
25,LP,ML,3,4,0.7906047964780927
25,LP,ML,3,4,0.7897449673114292
25,LP,ML,3,4,0.7954661379752522
25,LP,ML,3,4,0.8008010156161609
25,LP,ML,3,4,0.8089785965617008
25,LP,ML,3,4,0.7869173544286088
25,LP,ML,3,4,0.8106139894707585
25,LP,ML,3,4,0.7943309436818506
25,LP,ML,3,4,0.7826625165078741
25,LP,ML,3,4,0.7773278955994886
25,LP,ML,3,4,0.7987010722918342
25,LP,ML,3,4,0.8004801521785171
25,LP,ML,3,4,0.7751556857469531
25,LP,ML,3,4,0.8005800754760761
25,LP,ML,3,4,0.7809651033029192
25,LP,ML,3,4,0.7788600979445655
25,LP,ML,3,4,0.8030250156121785
25,LP,ML,3,4,0.8149171577344441
25,LP,ML,3,4,0.7903373582342978
25,LP,ML,3,4,0.8132862974119724
25,LP,ML,3,4,0.794607883710799
25,LP,ML,3,4,0.7905830195577108
25,LP,ML,3,4,0.8000682249993604
25,LP,ML,3,4,0.7824714481196782
25,LP,ML,3,4,0.8051169311373513
25,LP,ML,3,4,0.7907150421833321
25,LP,ML,3,4,0.7899438103374333
25,LP,ML,3,4,0.7877626739603469
25,LP,ML,3,4,0.8120326460888531
25,LP,ML,3,4,0.7954158677099744
25,LP,ML,3,4,0.7932313846013292
25,LP,ML,3,4,0.8020044481008033
25,LP,ML,3,4,0.7840696601277389
25,LP,ML,3,4,0.7773323876109773
25,LP,ML,3,4,0.7982414511229027
25,LP,ML,3,4,0.7964549075271692
25,LP,ML,3,4,0.7726041760897481
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8645241481992406
25,LP,WT,3,5,0.8644272113805701
25,LP,WT,3,5,0.8644272113805701
25,LP,WT,3,5,0.8644272113805701
25,LP,WT,3,5,0.8644272113805701
25,LP,WT,3,5,0.8644272113805701
25,LP,WT,3,5,0.8644272113805701
25,LP,WT,3,5,0.8644272113805701
25,LP,WT,3,5,0.8644272113805701
25,LP,WT,3,5,0.883669484301485
25,LP,WT,3,5,0.883669484301485
25,LP,WT,3,5,0.883669484301485
25,LP,WT,3,5,0.883669484301485
25,LP,WT,3,5,0.883669484301485
25,LP,WT,3,5,0.883669484301485
25,LP,WT,3,5,0.883669484301485
25,LP,WT,3,5,0.8755556434742928
25,LP,WT,3,5,0.8755556434742928
25,LP,WT,3,5,0.8755556434742928
25,LP,WT,3,5,0.8755556434742928
25,LP,WT,3,5,0.8755556434742928
25,LP,WT,3,5,0.8755556434742928
25,LP,WT,3,5,0.8846918787090894
25,LP,WT,3,5,0.8846918787090894
25,LP,WT,3,5,0.8846918787090894
25,LP,WT,3,5,0.8846918787090894
25,LP,WT,3,5,0.8846918787090894
25,LP,WT,3,5,0.8712715933051363
25,LP,WT,3,5,0.8712715933051363
25,LP,WT,3,5,0.8712715933051363
25,LP,WT,3,5,0.8712715933051363
25,LP,WT,3,5,0.8026546921027369
25,LP,WT,3,5,0.8026546921027369
25,LP,WT,3,5,0.8026546921027369
25,LP,WT,3,5,0.886267349667294
25,LP,WT,3,5,0.886267349667294
25,LP,WT,3,5,0.8522153782036094
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.8058827598221965
25,ML,WT,4,5,0.7960614014174726
25,ML,WT,4,5,0.7960614014174726
25,ML,WT,4,5,0.7960614014174726
25,ML,WT,4,5,0.7960614014174726
25,ML,WT,4,5,0.7960614014174726
25,ML,WT,4,5,0.7960614014174726
25,ML,WT,4,5,0.7960614014174726
25,ML,WT,4,5,0.7960614014174726
25,ML,WT,4,5,0.798361308319221
25,ML,WT,4,5,0.798361308319221
25,ML,WT,4,5,0.798361308319221
25,ML,WT,4,5,0.798361308319221
25,ML,WT,4,5,0.798361308319221
25,ML,WT,4,5,0.798361308319221
25,ML,WT,4,5,0.798361308319221
25,ML,WT,4,5,0.7898554069871789
25,ML,WT,4,5,0.7898554069871789
25,ML,WT,4,5,0.7898554069871789
25,ML,WT,4,5,0.7898554069871789
25,ML,WT,4,5,0.7898554069871789
25,ML,WT,4,5,0.7898554069871789
25,ML,WT,4,5,0.8183439204628169
25,ML,WT,4,5,0.8183439204628169
25,ML,WT,4,5,0.8183439204628169
25,ML,WT,4,5,0.8183439204628169
25,ML,WT,4,5,0.8183439204628169
25,ML,WT,4,5,0.815423619284793
25,ML,WT,4,5,0.815423619284793
25,ML,WT,4,5,0.815423619284793
25,ML,WT,4,5,0.815423619284793
25,ML,WT,4,5,0.7951771023772446
25,ML,WT,4,5,0.7951771023772446
25,ML,WT,4,5,0.7951771023772446
25,ML,WT,4,5,0.822940380100935
25,ML,WT,4,5,0.822940380100935
25,ML,WT,4,5,0.8012737292925662
30,FG,IM,1,2,0.5238724393717102
30,FG,IM,1,2,0.5203149310824531
30,FG,IM,1,2,0.524249086342421
30,FG,IM,1,2,0.524249086342421
30,FG,IM,1,2,0.5198878368234096
30,FG,IM,1,2,0.5200868880973223
30,FG,IM,1,2,0.5216922982660066
30,FG,IM,1,2,0.5246289363827865
30,FG,IM,1,2,0.5167464290446289
30,FG,IM,1,2,0.5203149310824531
30,FG,IM,1,2,0.524249086342421
30,FG,IM,1,2,0.524249086342421
30,FG,IM,1,2,0.5198878368234096
30,FG,IM,1,2,0.5200868880973223
30,FG,IM,1,2,0.5216922982660066
30,FG,IM,1,2,0.5246289363827865
30,FG,IM,1,2,0.5167464290446289
30,FG,IM,1,2,0.524249086342421
30,FG,IM,1,2,0.524249086342421
30,FG,IM,1,2,0.5198878368234096
30,FG,IM,1,2,0.5200868880973223
30,FG,IM,1,2,0.5216922982660066
30,FG,IM,1,2,0.5246289363827865
30,FG,IM,1,2,0.5167464290446289
30,FG,IM,1,2,0.524249086342421
30,FG,IM,1,2,0.5198878368234096
30,FG,IM,1,2,0.5200868880973223
30,FG,IM,1,2,0.5216922982660066
30,FG,IM,1,2,0.5246289363827865
30,FG,IM,1,2,0.5167464290446289
30,FG,IM,1,2,0.5198878368234096
30,FG,IM,1,2,0.5200868880973223
30,FG,IM,1,2,0.5216922982660066
30,FG,IM,1,2,0.5246289363827865
30,FG,IM,1,2,0.5167464290446289
30,FG,IM,1,2,0.5200868880973223
30,FG,IM,1,2,0.5216922982660066
30,FG,IM,1,2,0.5246289363827865
30,FG,IM,1,2,0.5167464290446289
30,FG,IM,1,2,0.5216922982660066
30,FG,IM,1,2,0.5246289363827865
30,FG,IM,1,2,0.5167464290446289
30,FG,IM,1,2,0.5246289363827865
30,FG,IM,1,2,0.5167464290446289
30,FG,IM,1,2,0.5167464290446289
30,FG,LP,1,3,0.49308298550754026
30,FG,LP,1,3,0.5070005331959822
30,FG,LP,1,3,0.4994685853559712
30,FG,LP,1,3,0.48565852692434996
30,FG,LP,1,3,0.4885888615415381
30,FG,LP,1,3,0.49642021314360746
30,FG,LP,1,3,0.48560594596508544
30,FG,LP,1,3,0.4873876046496019
30,FG,LP,1,3,0.48280317167674386
30,FG,LP,1,3,0.5070005331959822
30,FG,LP,1,3,0.4994685853559712
30,FG,LP,1,3,0.48565852692434996
30,FG,LP,1,3,0.4885888615415381
30,FG,LP,1,3,0.49642021314360746
30,FG,LP,1,3,0.48560594596508544
30,FG,LP,1,3,0.4873876046496019
30,FG,LP,1,3,0.48280317167674386
30,FG,LP,1,3,0.4994685853559712
30,FG,LP,1,3,0.48565852692434996
30,FG,LP,1,3,0.4885888615415381
30,FG,LP,1,3,0.49642021314360746
30,FG,LP,1,3,0.48560594596508544
30,FG,LP,1,3,0.4873876046496019
30,FG,LP,1,3,0.48280317167674386
30,FG,LP,1,3,0.48565852692434996
30,FG,LP,1,3,0.4885888615415381
30,FG,LP,1,3,0.49642021314360746
30,FG,LP,1,3,0.48560594596508544
30,FG,LP,1,3,0.4873876046496019
30,FG,LP,1,3,0.48280317167674386
30,FG,LP,1,3,0.4885888615415381
30,FG,LP,1,3,0.49642021314360746
30,FG,LP,1,3,0.48560594596508544
30,FG,LP,1,3,0.4873876046496019
30,FG,LP,1,3,0.48280317167674386
30,FG,LP,1,3,0.49642021314360746
30,FG,LP,1,3,0.48560594596508544
30,FG,LP,1,3,0.4873876046496019
30,FG,LP,1,3,0.48280317167674386
30,FG,LP,1,3,0.48560594596508544
30,FG,LP,1,3,0.4873876046496019
30,FG,LP,1,3,0.48280317167674386
30,FG,LP,1,3,0.4873876046496019
30,FG,LP,1,3,0.48280317167674386
30,FG,LP,1,3,0.48280317167674386
30,FG,ML,1,4,0.5244867153174837
30,FG,ML,1,4,0.4970412029634357
30,FG,ML,1,4,0.5275945705204961
30,FG,ML,1,4,0.5419478514851013
30,FG,ML,1,4,0.5270101069129373
30,FG,ML,1,4,0.4980070252629929
30,FG,ML,1,4,0.5198362505594587
30,FG,ML,1,4,0.5073188318451103
30,FG,ML,1,4,0.5167934399560511
30,FG,ML,1,4,0.4970412029634357
30,FG,ML,1,4,0.5275945705204961
30,FG,ML,1,4,0.5419478514851013
30,FG,ML,1,4,0.5270101069129373
30,FG,ML,1,4,0.4980070252629929
30,FG,ML,1,4,0.5198362505594587
30,FG,ML,1,4,0.5073188318451103
30,FG,ML,1,4,0.5167934399560511
30,FG,ML,1,4,0.5275945705204961
30,FG,ML,1,4,0.5419478514851013
30,FG,ML,1,4,0.5270101069129373
30,FG,ML,1,4,0.4980070252629929
30,FG,ML,1,4,0.5198362505594587
30,FG,ML,1,4,0.5073188318451103
30,FG,ML,1,4,0.5167934399560511
30,FG,ML,1,4,0.5419478514851013
30,FG,ML,1,4,0.5270101069129373
30,FG,ML,1,4,0.4980070252629929
30,FG,ML,1,4,0.5198362505594587
30,FG,ML,1,4,0.5073188318451103
30,FG,ML,1,4,0.5167934399560511
30,FG,ML,1,4,0.5270101069129373
30,FG,ML,1,4,0.4980070252629929
30,FG,ML,1,4,0.5198362505594587
30,FG,ML,1,4,0.5073188318451103
30,FG,ML,1,4,0.5167934399560511
30,FG,ML,1,4,0.4980070252629929
30,FG,ML,1,4,0.5198362505594587
30,FG,ML,1,4,0.5073188318451103
30,FG,ML,1,4,0.5167934399560511
30,FG,ML,1,4,0.5198362505594587
30,FG,ML,1,4,0.5073188318451103
30,FG,ML,1,4,0.5167934399560511
30,FG,ML,1,4,0.5073188318451103
30,FG,ML,1,4,0.5167934399560511
30,FG,ML,1,4,0.5167934399560511
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,FG,WT,1,5,0.4993758960245442
30,IM,LP,2,3,0.8309702444090417
30,IM,LP,2,3,0.8059120869989895
30,IM,LP,2,3,0.7826806688594553
30,IM,LP,2,3,0.800654464449842
30,IM,LP,2,3,0.7759771107838189
30,IM,LP,2,3,0.8161734724011805
30,IM,LP,2,3,0.7931267871761251
30,IM,LP,2,3,0.7788047053365725
30,IM,LP,2,3,0.7920055024351998
30,IM,LP,2,3,0.8050023511312555
30,IM,LP,2,3,0.7812749955998106
30,IM,LP,2,3,0.7970343928871372
30,IM,LP,2,3,0.7770547765429593
30,IM,LP,2,3,0.8160527828179504
30,IM,LP,2,3,0.790311498438623
30,IM,LP,2,3,0.7772201889905
30,IM,LP,2,3,0.7879222942588895
30,IM,LP,2,3,0.7837637741579986
30,IM,LP,2,3,0.8003974455307828
30,IM,LP,2,3,0.7800096741775554
30,IM,LP,2,3,0.8191538238842616
30,IM,LP,2,3,0.7957231369707728
30,IM,LP,2,3,0.7785031704180052
